date,lowest_temp,highest_temp,weather,city
2015-04-19,10.0,17.0,1,wuhan
2015-04-20,10.0,22.0,1,wuhan
2015-04-21,11.0,25.0,1,wuhan
2015-04-22,15.0,26.0,1,wuhan
2015-04-23,16.0,24.0,0,wuhan
2015-04-24,14.0,25.0,1,wuhan
2015-04-25,15.0,27.0,1,wuhan
2015-04-26,16.0,31.0,1,wuhan
2015-04-27,18.0,32.0,1,wuhan
2015-04-28,18.0,29.0,1,wuhan
2015-04-29,17.0,29.0,1,wuhan
2015-04-30,19.0,26.0,0,wuhan
2015-05-01,17.0,23.0,0,wuhan
2015-05-02,16.0,26.0,1,wuhan
2015-05-03,18.0,25.0,0,wuhan
2015-05-04,16.0,25.0,0,wuhan
2015-05-05,17.0,26.0,0,wuhan
2015-05-06,17.0,30.0,1,wuhan
2015-05-07,17.0,30.0,1,wuhan
2015-05-08,15.0,23.0,0,wuhan
2015-05-09,15.0,23.0,0,wuhan
2015-05-10,15.0,23.0,0,wuhan
2015-05-11,11.0,19.0,0,wuhan
2015-05-12,18.0,26.0,1,wuhan
2015-05-13,20.0,29.0,1,wuhan
2015-05-14,21.0,28.0,0,wuhan
2015-05-15,19.0,26.0,0,wuhan
2015-05-16,19.0,28.0,1,wuhan
2015-05-17,20.0,28.0,0,wuhan
2015-05-18,20.0,28.0,1,wuhan
2015-05-19,19.0,31.0,1,wuhan
2015-05-20,23.0,31.0,1,wuhan
2015-05-21,17.0,29.0,1,wuhan
2015-05-22,24.0,31.0,1,wuhan
2015-05-23,16.0,25.0,1,wuhan
2015-05-24,20.0,28.0,1,wuhan
2015-05-25,22.0,27.0,1,wuhan
2015-05-26,20.0,25.0,0,wuhan
2015-05-27,20.0,27.0,0,wuhan
2015-05-28,22.0,29.0,0,wuhan
2015-05-29,19.0,24.0,0,wuhan
2015-05-30,20.0,29.0,1,wuhan
2015-05-31,22.0,31.0,1,wuhan
2015-06-01,23.0,30.0,0,wuhan
2015-06-02,21.0,28.0,0,wuhan
2015-06-03,21.0,25.0,0,wuhan
2015-06-04,17.0,25.0,0,wuhan
2015-06-05,18.0,29.0,1,wuhan
2015-06-06,21.0,31.0,1,wuhan
2015-06-07,19.0,23.0,0,wuhan
2015-06-08,20.0,25.0,0,wuhan
2015-06-09,21.0,28.0,1,wuhan
2015-06-10,22.0,30.0,1,wuhan
2015-06-11,19.0,31.0,1,wuhan
2015-06-12,22.0,32.0,1,wuhan
2015-06-13,22.0,32.0,0,wuhan
2015-06-14,23.0,27.0,0,wuhan
2015-06-15,22.0,27.0,0,wuhan
2015-06-16,22.0,28.0,0,wuhan
2015-06-17,19.0,25.0,0,wuhan
2015-06-18,20.0,28.0,1,wuhan
2015-06-19,21.0,30.0,1,wuhan
2015-06-20,22.0,31.0,0,wuhan
2015-06-21,19.0,25.0,0,wuhan
2015-06-22,22.0,29.0,1,wuhan
2015-06-23,25.0,31.0,0,wuhan
2015-06-24,26.0,34.0,0,wuhan
2015-06-25,23.0,33.0,0,wuhan
2015-06-26,24.0,31.0,0,wuhan
2015-06-27,27.0,34.0,1,wuhan
2015-06-28,24.0,33.0,1,wuhan
2015-06-29,26.0,35.0,1,wuhan
2015-06-30,21.0,27.0,0,wuhan
2015-07-01,21.0,29.0,1,wuhan
2015-07-02,24.0,33.0,1,wuhan
2015-07-03,21.0,31.0,1,wuhan
2015-07-04,21.0,27.0,0,wuhan
2015-07-05,20.0,28.0,0,wuhan
2015-07-06,19.0,25.0,0,wuhan
2015-07-07,20.0,27.0,1,wuhan
2015-07-08,20.0,30.0,1,wuhan
2015-07-09,20.0,27.0,0,wuhan
2015-07-10,23.0,30.0,1,wuhan
2015-07-11,24.0,32.0,1,wuhan
2015-07-12,24.0,34.0,1,wuhan
2015-07-13,26.0,35.0,1,wuhan
2015-07-14,25.0,33.0,0,wuhan
2015-07-15,22.0,30.0,0,wuhan
2015-07-16,20.0,26.0,0,wuhan
2015-07-17,22.0,27.0,0,wuhan
2015-07-18,22.0,29.0,1,wuhan
2015-07-19,23.0,33.0,1,wuhan
2015-07-20,24.0,33.0,1,wuhan
2015-07-21,24.0,33.0,1,wuhan
2015-07-22,25.0,33.0,0,wuhan
2015-07-23,23.0,27.0,0,wuhan
2015-07-24,24.0,30.0,1,wuhan
2015-07-25,25.0,34.0,1,wuhan
2015-07-26,25.0,31.0,0,wuhan
2015-07-27,26.0,33.0,0,wuhan
2015-07-28,27.0,35.0,1,wuhan
2015-07-29,27.0,35.0,1,wuhan
2015-07-30,27.0,34.0,1,wuhan
2015-07-31,27.0,34.0,1,wuhan
2015-08-01,27.0,35.0,1,wuhan
2015-08-02,28.0,35.0,1,wuhan
2015-08-03,28.0,36.0,1,wuhan
2015-08-04,27.0,36.0,1,wuhan
2015-08-05,25.0,34.0,0,wuhan
2015-08-06,24.0,32.0,0,wuhan
2015-08-07,25.0,35.0,1,wuhan
2015-08-08,25.0,34.0,1,wuhan
2015-08-09,22.0,31.0,0,wuhan
2015-08-10,23.0,27.0,0,wuhan
2015-08-11,24.0,31.0,1,wuhan
2015-08-12,24.0,31.0,1,wuhan
2015-08-13,24.0,31.0,0,wuhan
2015-08-14,25.0,32.0,0,wuhan
2015-08-15,24.0,31.0,0,wuhan
2015-08-16,24.0,33.0,1,wuhan
2015-08-17,24.0,33.0,1,wuhan
2015-08-18,24.0,32.0,0,wuhan
2015-08-19,20.0,24.0,0,wuhan
2015-08-20,22.0,28.0,1,wuhan
2015-08-21,22.0,30.0,1,wuhan
2015-08-22,23.0,32.0,1,wuhan
2015-08-23,22.0,33.0,1,wuhan
2015-08-24,22.0,32.0,1,wuhan
2015-08-25,21.0,31.0,1,wuhan
2015-08-26,21.0,31.0,1,wuhan
2015-08-27,22.0,32.0,1,wuhan
2015-08-28,22.0,31.0,1,wuhan
2015-08-29,22.0,32.0,1,wuhan
2015-08-30,23.0,33.0,1,wuhan
2015-08-31,22.0,33.0,1,wuhan
2015-09-01,22.0,33.0,1,wuhan
2015-09-02,22.0,32.0,1,wuhan
2015-09-03,23.0,31.0,1,wuhan
2015-09-04,21.0,29.0,0,wuhan
2015-09-05,22.0,30.0,0,wuhan
2015-09-06,22.0,32.0,1,wuhan
2015-09-07,21.0,30.0,1,wuhan
2015-09-08,21.0,30.0,1,wuhan
2015-09-09,20.0,31.0,1,wuhan
2015-09-10,20.0,30.0,1,wuhan
2015-09-11,19.0,27.0,0,wuhan
2015-09-12,16.0,26.0,0,wuhan
2015-09-13,16.0,25.0,1,wuhan
2015-09-14,17.0,27.0,1,wuhan
2015-09-15,17.0,28.0,1,wuhan
2015-09-16,19.0,29.0,1,wuhan
2015-09-17,18.0,27.0,0,wuhan
2015-09-18,17.0,23.0,0,wuhan
2015-09-19,18.0,25.0,1,wuhan
2015-09-20,18.0,28.0,1,wuhan
2015-09-21,19.0,28.0,1,wuhan
2015-09-22,19.0,27.0,1,wuhan
2015-09-23,20.0,28.0,1,wuhan
2015-09-24,19.0,26.0,0,wuhan
2015-09-25,18.0,25.0,0,wuhan
2015-09-26,19.0,27.0,1,wuhan
2015-09-27,19.0,28.0,1,wuhan
2015-09-28,20.0,29.0,1,wuhan
2015-09-29,20.0,27.0,0,wuhan
2015-09-30,18.0,25.0,0,wuhan
2015-10-01,13.0,23.0,1,wuhan
2015-10-02,13.0,26.0,1,wuhan
2015-10-03,16.0,26.0,1,wuhan
2015-10-04,16.0,25.0,0,wuhan
2015-10-05,18.0,24.0,0,wuhan
2015-10-06,18.0,22.0,0,wuhan
2015-10-07,16.0,23.0,0,wuhan
2015-10-08,15.0,24.0,1,wuhan
2015-10-09,11.0,22.0,1,wuhan
2015-10-10,10.0,24.0,1,wuhan
2015-10-11,11.0,25.0,1,wuhan
2015-10-12,12.0,26.0,1,wuhan
2015-10-13,12.0,26.0,1,wuhan
2015-10-14,12.0,26.0,1,wuhan
2015-10-15,14.0,28.0,1,wuhan
2015-10-16,14.0,28.0,1,wuhan
2015-10-17,14.0,28.0,1,wuhan
2015-10-18,12.0,28.0,1,wuhan
2015-10-19,12.0,26.0,1,wuhan
2015-10-20,13.0,27.0,1,wuhan
2015-10-21,14.0,27.0,1,wuhan
2015-10-22,15.0,27.0,1,wuhan
2015-10-23,14.0,26.0,1,wuhan
2015-10-24,16.0,27.0,1,wuhan
2015-10-25,17.0,27.0,1,wuhan
2015-10-26,12.0,21.0,0,wuhan
2015-10-27,11.0,20.0,1,wuhan
2015-10-28,12.0,17.0,0,wuhan
2015-10-29,12.0,16.0,0,wuhan
2015-10-30,13.0,16.0,1,wuhan
2015-10-31,7.0,15.0,1,wuhan
2015-11-01,7.0,18.0,1,wuhan
2015-11-02,8.0,20.0,1,wuhan
2015-11-03,11.0,21.0,1,wuhan
2015-11-04,13.0,20.0,1,wuhan
2015-11-05,15.0,21.0,0,wuhan
2015-11-06,11.0,23.0,0,wuhan
2015-11-07,5.0,10.0,0,wuhan
2015-11-08,7.0,11.0,0,wuhan
2015-11-09,7.0,16.0,1,wuhan
2015-11-10,9.0,15.0,0,wuhan
2015-11-11,9.0,14.0,0,wuhan
2015-11-12,9.0,13.0,0,wuhan
2015-11-13,10.0,14.0,1,wuhan
2015-11-14,11.0,17.0,1,wuhan
2015-11-15,13.0,18.0,0,wuhan
2015-11-16,13.0,18.0,0,wuhan
2015-11-17,12.0,15.0,0,wuhan
2015-11-18,12.0,13.0,0,wuhan
2015-11-19,10.0,13.0,0,wuhan
2015-11-20,11.0,16.0,1,wuhan
2015-11-21,12.0,20.0,1,wuhan
2015-11-22,10.0,17.0,0,wuhan
2015-11-23,3.0,8.0,0,wuhan
2015-11-24,1.0,5.0,0,wuhan
2015-11-25,0.0,7.0,1,wuhan
2015-11-26,-1.0,10.0,1,wuhan
2015-11-27,3.0,9.0,0,wuhan
2015-11-28,6.0,10.0,0,wuhan
2015-11-29,4.0,14.0,1,wuhan
2015-11-30,8.0,14.0,1,wuhan
2015-12-01,8.0,14.0,0,wuhan
2015-12-02,2.0,14.0,1,wuhan
2015-12-03,1.0,13.0,1,wuhan
2015-12-04,6.0,11.0,0,wuhan
2015-12-05,1.0,8.0,0,wuhan
2015-12-06,1.0,11.0,1,wuhan
2015-12-07,1.0,13.0,1,wuhan
2015-12-08,2.0,13.0,1,wuhan
2015-12-09,6.0,11.0,1,wuhan
2015-12-10,6.0,12.0,1,wuhan
2015-12-11,7.0,11.0,1,wuhan
2015-12-12,5.0,9.0,0,wuhan
2015-12-13,5.0,8.0,0,wuhan
2015-12-14,2.0,10.0,1,wuhan
2015-12-15,1.0,10.0,1,wuhan
2015-12-16,-4.0,9.0,1,wuhan
2015-12-17,-4.0,9.0,1,wuhan
2015-12-18,-3.0,9.0,1,wuhan
2015-12-19,2.0,7.0,0,wuhan
2015-12-20,3.0,8.0,0,wuhan
2015-12-21,4.0,9.0,1,wuhan
2015-12-22,4.0,9.0,0,wuhan
2015-12-23,4.0,8.0,0,wuhan
2015-12-24,1.0,8.0,0,wuhan
2015-12-25,-1.0,12.0,1,wuhan
2015-12-26,0.0,14.0,1,wuhan
2015-12-27,2.0,12.0,1,wuhan
2015-12-28,1.0,9.0,1,wuhan
2015-12-29,1.0,10.0,1,wuhan
2015-12-30,-2.0,12.0,1,wuhan
2015-12-31,-1.0,13.0,1,wuhan
2016-01-01,2.0,12.0,1,wuhan
2016-01-02,5.0,14.0,0,wuhan
2016-01-03,5.0,17.0,0,wuhan
2016-01-04,6.0,13.0,0,wuhan
2016-01-05,5.0,8.0,1,wuhan
2016-01-06,4.0,9.0,1,wuhan
2016-01-07,-1.0,7.0,0,wuhan
2016-01-08,0.0,7.0,1,wuhan
2016-01-09,3.0,7.0,0,wuhan
2016-01-10,4.0,7.0,0,wuhan
2016-01-11,1.0,4.0,0,wuhan
2016-01-12,-1.0,6.0,1,wuhan
2016-01-13,0.0,7.0,1,wuhan
2016-01-14,-2.0,8.0,1,wuhan
2016-01-15,0.0,10.0,1,wuhan
2016-01-16,0.0,7.0,0,wuhan
2016-01-17,-1.0,10.0,1,wuhan
2016-01-18,-1.0,8.0,1,wuhan
2016-01-19,1.0,8.0,1,wuhan
2016-01-20,0.0,5.0,0,wuhan
2016-01-21,-2.0,3.0,0,wuhan
2016-01-22,-3.0,2.0,0,wuhan
2016-01-23,-8.0,3.0,1,wuhan
2016-01-24,-8.0,2.0,1,wuhan
2016-01-25,-8.0,3.0,1,wuhan
2016-01-26,-4.0,7.0,1,wuhan
2016-01-27,0.0,8.0,1,wuhan
2016-01-28,2.0,7.0,0,wuhan
2016-01-29,1.0,6.0,1,wuhan
2016-01-30,2.0,6.0,1,wuhan
2016-01-31,-1.0,2.0,0,wuhan
2016-02-01,-2.0,4.0,1,wuhan
2016-02-02,-5.0,6.0,1,wuhan
2016-02-03,-4.0,8.0,1,wuhan
2016-02-04,-1.0,10.0,1,wuhan
2016-02-05,-2.0,12.0,1,wuhan
2016-02-06,-4.0,9.0,1,wuhan
2016-02-07,0.0,13.0,1,wuhan
2016-02-08,0.0,18.0,1,wuhan
2016-02-09,7.0,21.0,1,wuhan
2016-02-10,10.0,19.0,0,wuhan
2016-02-11,11.0,19.0,0,wuhan
2016-02-12,8.0,18.0,0,wuhan
2016-02-13,3.0,12.0,0,wuhan
2016-02-14,-2.0,4.0,1,wuhan
2016-02-15,-1.0,8.0,1,wuhan
2016-02-16,-1.0,12.0,1,wuhan
2016-02-17,0.0,14.0,1,wuhan
2016-02-18,1.0,15.0,1,wuhan
2016-02-19,2.0,15.0,1,wuhan
2016-02-20,1.0,12.0,1,wuhan
2016-02-21,4.0,10.0,0,wuhan
2016-02-22,4.0,9.0,1,wuhan
2016-02-23,3.0,12.0,1,wuhan
2016-02-24,2.0,13.0,1,wuhan
2016-02-25,2.0,15.0,1,wuhan
2016-02-26,6.0,19.0,1,wuhan
2016-02-27,7.0,20.0,1,wuhan
2016-02-28,3.0,20.0,1,wuhan
2016-02-29,3.0,18.0,1,wuhan
2016-03-01,7.0,17.0,0,wuhan
2016-03-02,9.0,18.0,0,wuhan
2016-03-03,10.0,20.0,0,wuhan
2016-03-04,9.0,23.0,0,wuhan
2016-03-05,8.0,19.0,0,wuhan
2016-03-06,9.0,22.0,1,wuhan
2016-03-07,9.0,25.0,0,wuhan
2016-03-08,3.0,11.0,0,wuhan
2016-03-09,2.0,6.0,0,wuhan
2016-03-10,0.0,9.0,0,wuhan
2016-03-11,2.0,12.0,1,wuhan
2016-03-12,5.0,15.0,1,wuhan
2016-03-13,5.0,15.0,1,wuhan
2016-03-14,4.0,15.0,1,wuhan
2016-03-15,9.0,15.0,1,wuhan
2016-03-16,7.0,16.0,0,wuhan
2016-03-17,10.0,15.0,0,wuhan
2016-03-18,8.0,19.0,1,wuhan
2016-03-19,10.0,24.0,1,wuhan
2016-03-20,14.0,23.0,0,wuhan
2016-03-21,10.0,19.0,1,wuhan
2016-03-22,11.0,19.0,0,wuhan
2016-03-23,8.0,15.0,1,wuhan
2016-03-24,5.0,15.0,1,wuhan
2016-03-25,4.0,15.0,1,wuhan
2016-03-26,2.0,15.0,0,wuhan
2016-03-27,6.0,20.0,1,wuhan
2016-03-28,10.0,23.0,1,wuhan
2016-03-29,12.0,19.0,0,wuhan
2016-03-30,7.0,15.0,0,wuhan
2016-03-31,10.0,21.0,1,wuhan
2016-04-01,15.0,25.0,0,wuhan
2016-04-02,14.0,27.0,0,wuhan
2016-04-03,14.0,22.0,0,wuhan
2016-04-04,12.0,18.0,1,wuhan
2016-04-05,14.0,17.0,0,wuhan
2016-04-06,12.0,15.0,0,wuhan
2016-04-07,12.0,22.0,1,wuhan
2016-04-08,14.0,25.0,1,wuhan
2016-04-09,16.0,24.0,1,wuhan
2016-04-10,15.0,26.0,1,wuhan
2016-04-11,14.0,26.0,1,wuhan
2016-04-12,15.0,26.0,1,wuhan
2016-04-13,16.0,27.0,1,wuhan
2016-04-14,16.0,27.0,0,wuhan
2016-04-15,17.0,24.0,0,wuhan
2016-04-16,12.0,21.0,0,wuhan
2016-04-17,10.0,19.0,0,wuhan
2016-04-18,13.0,22.0,1,wuhan
2016-04-19,15.0,25.0,0,wuhan
2016-04-20,15.0,21.0,0,wuhan
2016-04-21,16.0,26.0,1,wuhan
2016-04-22,16.0,25.0,0,wuhan
2016-04-23,15.0,20.0,0,wuhan
2016-04-24,15.0,20.0,1,wuhan
2016-04-25,16.0,23.0,0,wuhan
2016-04-26,15.0,22.0,0,wuhan
2016-04-27,13.0,25.0,1,wuhan
2016-04-28,14.0,25.0,1,wuhan
2016-04-29,16.0,28.0,1,wuhan
2016-04-30,19.0,30.0,1,wuhan
2016-05-01,20.0,28.0,0,wuhan
2016-05-02,15.0,28.0,0,wuhan
2016-05-03,16.0,27.0,1,wuhan
2016-05-04,20.0,29.0,1,wuhan
2016-05-05,21.0,29.0,0,wuhan
2016-05-06,21.0,30.0,0,wuhan
2016-05-07,16.0,22.0,0,wuhan
2016-05-08,13.0,20.0,0,wuhan
2016-05-09,14.0,20.0,0,wuhan
2016-05-10,16.0,26.0,1,wuhan
2016-05-11,17.0,29.0,1,wuhan
2016-05-12,19.0,32.0,1,wuhan
2016-05-13,19.0,27.0,1,wuhan
2016-05-14,15.0,26.0,0,wuhan
2016-05-15,13.0,20.0,0,wuhan
2016-05-16,13.0,26.0,1,wuhan
2016-05-17,15.0,27.0,1,wuhan
2016-05-18,19.0,27.0,1,wuhan
2016-05-19,18.0,27.0,0,wuhan
2016-05-20,17.0,21.0,0,wuhan
2016-05-21,16.0,22.0,1,wuhan
2016-05-22,17.0,23.0,1,wuhan
2016-05-23,16.0,23.0,0,wuhan
2016-05-24,18.0,27.0,1,wuhan
2016-05-25,19.0,27.0,0,wuhan
2016-05-26,15.0,21.0,0,wuhan
2016-05-27,17.0,19.0,0,wuhan
2016-05-28,17.0,22.0,0,wuhan
2016-05-29,19.0,27.0,1,wuhan
2016-05-30,20.0,28.0,1,wuhan
2016-05-31,22.0,31.0,0,wuhan
2016-06-01,18.0,25.0,0,wuhan
2016-06-02,17.0,21.0,0,wuhan
2016-06-03,16.0,22.0,0,wuhan
2016-06-04,18.0,29.0,1,wuhan
2016-06-05,21.0,32.0,1,wuhan
2016-06-06,21.0,31.0,0,wuhan
2016-06-07,21.0,28.0,0,wuhan
2016-06-08,21.0,29.0,1,wuhan
2016-06-09,21.0,30.0,1,wuhan
2016-06-10,22.0,31.0,1,wuhan
2016-06-11,21.0,30.0,0,wuhan
2016-06-12,21.0,30.0,1,wuhan
2016-06-13,23.0,32.0,1,wuhan
2016-06-14,23.0,33.0,1,wuhan
2016-06-15,19.0,30.0,0,wuhan
2016-06-16,19.0,32.0,1,wuhan
2016-06-17,23.0,33.0,1,wuhan
2016-06-18,24.0,33.0,0,wuhan
2016-06-19,24.0,29.0,0,wuhan
2016-06-20,22.0,28.0,0,wuhan
2016-06-21,25.0,32.0,0,wuhan
2016-06-22,27.0,34.0,0,wuhan
2016-06-23,26.0,35.0,0,wuhan
2016-06-24,21.0,25.0,0,wuhan
2016-06-25,18.0,22.0,0,wuhan
2016-06-26,19.0,23.0,0,wuhan
2016-06-27,19.0,21.0,0,wuhan
2016-06-28,19.0,23.0,0,wuhan
2016-06-29,23.0,32.0,1,wuhan
2016-06-30,23.0,32.0,0,wuhan
2016-07-01,23.0,27.0,0,wuhan
2016-07-02,22.0,26.0,0,wuhan
2016-07-03,23.0,28.0,0,wuhan
2016-07-04,22.0,27.0,0,wuhan
2016-07-05,23.0,27.0,0,wuhan
2016-07-06,23.0,25.0,0,wuhan
2016-07-07,23.0,32.0,0,wuhan
2016-07-08,25.0,33.0,1,wuhan
2016-07-09,26.0,34.0,1,wuhan
2016-07-10,26.0,34.0,1,wuhan
2016-07-11,26.0,34.0,1,wuhan
2016-07-12,26.0,35.0,0,wuhan
2016-07-13,25.0,31.0,0,wuhan
2016-07-14,25.0,31.0,0,wuhan
2016-07-15,22.0,27.0,0,wuhan
2016-07-16,24.0,32.0,1,wuhan
2016-07-17,24.0,32.0,0,wuhan
2016-07-18,25.0,33.0,0,wuhan
2016-07-19,23.0,28.0,0,wuhan
2016-07-20,26.0,29.0,0,wuhan
2016-07-21,27.0,34.0,1,wuhan
2016-07-22,27.0,35.0,1,wuhan
2016-07-23,29.0,36.0,1,wuhan
2016-07-24,28.0,36.0,1,wuhan
2016-07-25,28.0,37.0,1,wuhan
2016-07-26,28.0,38.0,1,wuhan
2016-07-27,28.0,38.0,1,wuhan
2016-07-28,28.0,36.0,1,wuhan
2016-07-29,29.0,37.0,1,wuhan
2016-07-30,28.0,37.0,1,wuhan
2016-07-31,27.0,38.0,1,wuhan
2016-08-01,27.0,37.0,1,wuhan
2016-08-02,26.0,36.0,0,wuhan
2016-08-03,25.0,31.0,0,wuhan
2016-08-04,25.0,29.0,0,wuhan
2016-08-05,25.0,31.0,0,wuhan
2016-08-06,24.0,32.0,0,wuhan
2016-08-07,25.0,32.0,0,wuhan
2016-08-08,26.0,32.0,0,wuhan
2016-08-09,26.0,32.0,0,wuhan
2016-08-10,26.0,34.0,0,wuhan
2016-08-11,27.0,35.0,0,wuhan
2016-08-12,28.0,38.0,1,wuhan
2016-08-13,28.0,37.0,1,wuhan
2016-08-14,28.0,37.0,1,wuhan
2016-08-15,28.0,37.0,1,wuhan
2016-08-16,27.0,37.0,1,wuhan
2016-08-17,27.0,36.0,1,wuhan
2016-08-18,28.0,37.0,1,wuhan
2016-08-19,27.0,37.0,1,wuhan
2016-08-20,26.0,36.0,1,wuhan
2016-08-21,26.0,34.0,1,wuhan
2016-08-22,27.0,33.0,1,wuhan
2016-08-23,27.0,34.0,1,wuhan
2016-08-24,27.0,34.0,1,wuhan
2016-08-25,24.0,35.0,0,wuhan
2016-08-26,21.0,27.0,0,wuhan
2016-08-27,18.0,27.0,1,wuhan
2016-08-28,18.0,30.0,1,wuhan
2016-08-29,19.0,31.0,1,wuhan
2016-08-30,20.0,31.0,1,wuhan
2016-08-31,21.0,32.0,1,wuhan
2016-09-01,21.0,31.0,1,wuhan
2016-09-02,22.0,33.0,1,wuhan
2016-09-03,22.0,33.0,1,wuhan
2016-09-04,22.0,31.0,1,wuhan
2016-09-05,23.0,32.0,1,wuhan
2016-09-06,21.0,31.0,1,wuhan
2016-09-07,23.0,32.0,1,wuhan
2016-09-08,22.0,32.0,1,wuhan
2016-09-09,21.0,31.0,0,wuhan
2016-09-10,22.0,32.0,1,wuhan
2016-09-11,20.0,31.0,1,wuhan
2016-09-12,22.0,33.0,1,wuhan
2016-09-13,21.0,32.0,1,wuhan
2016-09-14,21.0,31.0,1,wuhan
2016-09-15,23.0,31.0,0,wuhan
2016-09-16,22.0,30.0,0,wuhan
2016-09-17,21.0,32.0,1,wuhan
2016-09-18,20.0,31.0,1,wuhan
2016-09-19,18.0,29.0,1,wuhan
2016-09-20,18.0,27.0,1,wuhan
2016-09-21,17.0,28.0,1,wuhan
2016-09-22,17.0,30.0,1,wuhan
2016-09-23,18.0,31.0,1,wuhan
2016-09-24,22.0,32.0,1,wuhan
2016-09-25,23.0,30.0,1,wuhan
2016-09-26,23.0,33.0,1,wuhan
2016-09-27,22.0,32.0,1,wuhan
2016-09-28,16.0,25.0,0,wuhan
2016-09-29,15.0,18.0,0,wuhan
2016-09-30,17.0,20.0,0,wuhan
2016-10-01,17.0,20.0,0,wuhan
2016-10-02,16.0,23.0,0,wuhan
2016-10-03,18.0,29.0,1,wuhan
2016-10-04,17.0,30.0,1,wuhan
2016-10-05,18.0,30.0,1,wuhan
2016-10-06,19.0,29.0,1,wuhan
2016-10-07,19.0,27.0,1,wuhan
2016-10-08,16.0,26.0,1,wuhan
2016-10-09,16.0,24.0,1,wuhan
2016-10-10,16.0,23.0,1,wuhan
2016-10-11,16.0,21.0,1,wuhan
2016-10-12,16.0,19.0,1,wuhan
2016-10-13,15.0,18.0,0,wuhan
2016-10-14,15.0,19.0,1,wuhan
2016-10-15,16.0,23.0,1,wuhan
2016-10-16,16.0,24.0,1,wuhan
2016-10-17,16.0,23.0,1,wuhan
2016-10-18,18.0,25.0,1,wuhan
2016-10-19,18.0,24.0,0,wuhan
2016-10-20,19.0,23.0,0,wuhan
2016-10-21,18.0,24.0,0,wuhan
2016-10-22,16.0,21.0,0,wuhan
2016-10-23,15.0,18.0,1,wuhan
2016-10-24,12.0,16.0,0,wuhan
2016-10-25,12.0,16.0,0,wuhan
2016-10-26,13.0,16.0,0,wuhan
2016-10-27,12.0,16.0,0,wuhan
2016-10-28,9.0,14.0,0,wuhan
2016-10-29,7.0,11.0,0,wuhan
2016-10-30,9.0,15.0,0,wuhan
2016-10-31,9.0,14.0,0,wuhan
2016-11-01,7.0,15.0,1,wuhan
2016-11-02,7.0,17.0,1,wuhan
2016-11-03,8.0,17.0,1,wuhan
2016-11-04,9.0,19.0,1,wuhan
2016-11-05,11.0,23.0,1,wuhan
2016-11-06,14.0,23.0,1,wuhan
2016-11-07,8.0,14.0,0,wuhan
2016-11-08,7.0,12.0,0,wuhan
2016-11-09,3.0,9.0,0,wuhan
2016-11-10,5.0,14.0,1,wuhan
2016-11-11,8.0,17.0,1,wuhan
2016-11-12,11.0,19.0,1,wuhan
2016-11-13,13.0,21.0,1,wuhan
2016-11-14,13.0,21.0,1,wuhan
2016-11-15,14.0,18.0,0,wuhan
2016-11-16,14.0,18.0,0,wuhan
2016-11-17,13.0,16.0,0,wuhan
2016-11-18,14.0,15.0,0,wuhan
2016-11-19,13.0,21.0,1,wuhan
2016-11-20,13.0,18.0,1,wuhan
2016-11-21,6.0,17.0,1,wuhan
2016-11-22,0.0,4.0,0,wuhan
2016-11-23,-3.0,0.0,0,wuhan
2016-11-24,-2.0,5.0,1,wuhan
2016-11-25,3.0,7.0,1,wuhan
2016-11-26,2.0,12.0,1,wuhan
2016-11-27,0.0,15.0,1,wuhan
2016-11-28,3.0,14.0,1,wuhan
2016-11-29,2.0,11.0,0,wuhan
2016-11-30,3.0,12.0,1,wuhan
2016-12-01,1.0,15.0,1,wuhan
2016-12-02,2.0,15.0,1,wuhan
2016-12-03,4.0,15.0,1,wuhan
2016-12-04,5.0,17.0,1,wuhan
2016-12-05,2.0,18.0,1,wuhan
2016-12-06,1.0,12.0,1,wuhan
2016-12-07,0.0,14.0,1,wuhan
2016-12-08,2.0,18.0,1,wuhan
2016-12-09,3.0,17.0,1,wuhan
2016-12-10,4.0,13.0,1,wuhan
2016-12-11,6.0,13.0,1,wuhan
2016-12-12,7.0,12.0,0,wuhan
2016-12-13,4.0,11.0,0,wuhan
2016-12-14,0.0,8.0,1,wuhan
2016-12-15,0.0,10.0,1,wuhan
2016-12-16,0.0,12.0,1,wuhan
2016-12-17,4.0,15.0,1,wuhan
2016-12-18,6.0,15.0,1,wuhan
2016-12-19,9.0,13.0,0,wuhan
2016-12-20,8.0,11.0,0,wuhan
2016-12-21,2.0,9.0,0,wuhan
2016-12-22,1.0,13.0,1,wuhan
2016-12-23,1.0,14.0,1,wuhan
2016-12-24,0.0,5.0,0,wuhan
2016-12-25,4.0,7.0,0,wuhan
2016-12-26,0.0,7.0,0,wuhan
2016-12-27,-1.0,9.0,1,wuhan
2016-12-28,-3.0,8.0,1,wuhan
2016-12-29,-1.0,9.0,1,wuhan
2016-12-30,-1.0,9.0,1,wuhan
2016-12-31,0.0,11.0,1,wuhan
2015-01-01,-3.0,10.0,1,wuhu
2015-01-02,0.0,14.0,1,wuhu
2015-01-03,3.0,16.0,1,wuhu
2015-01-04,5.0,17.0,1,wuhu
2015-01-05,5.0,12.0,0,wuhu
2015-01-06,0.0,8.0,1,wuhu
2015-01-07,-1.0,9.0,1,wuhu
2015-01-08,0.0,12.0,1,wuhu
2015-01-09,2.0,14.0,1,wuhu
2015-01-10,2.0,15.0,1,wuhu
